order_id,msa_id,procurement_type_id,order_code,order_ceiling_amount
308,11,1,SOW00135-1,45155.12
3010,102,1,SOW01301,213874.68
9186,148,2,PO009186,20480.74
5117,170,1,SOW02209,44320.19
1989,68,1,SOW00871-5,58474.25
10250,173,2,PO010250,21615.04
1679,60,1,SOW00735-1,90450.61
2861,97,1,SOW01231,292972.86
5890,27,4,CO005890,27040.99
5849,200,1,SOW02513,489914.96
8995,145,4,CO008995,35523.59
11524,109,4,CO011524,34428.44
7353,58,2,PO007353,35595.92
4325,145,1,SOW01872,20233.3
535,17,1,SOW00223,56610.15
6359,57,4,CO006359,4818.89
39,2,1,SOW00022,176139.38
480,16,1,SOW00200-1,87565.33
9687,138,4,CO009687,19606.83
1144,39,1,SOW00498-2,105637.19
1955,67,1,SOW00858-1,35615.53
5530,188,1,SOW02383,93351.64
4955,165,1,SOW02135-3,158389.93
9113,163,3,BPO009113,20437.68
7905,65,2,PO007905,17830.8
7819,44,2,PO007819,48198.19
9897,45,4,CO009897,18279.12
9591,149,3,BPO009591,9356.91
7370,145,3,BPO007370,21061.95
11584,112,2,PO011584,15404.84
1633,57,1,SOW00712,79515.09
10316,98,4,CO010316,47983.53
4995,167,1,SOW02152-2,35802.21
3801,128,1,SOW01639-1,159197.14
7725,113,3,BPO007725,28880.57
5939,156,3,BPO005939,4061.01
11588,25,3,BPO011588,10407.03
8655,169,3,BPO008655,28094.16
8814,116,2,PO008814,41524.39
4537,152,1,SOW01966,71547.04
7439,178,2,PO007439,7753.04
11052,122,2,PO011052,12414.74
8435,147,4,CO008435,39263.49
8785,177,3,BPO008785,27283.22
675,23,1,SOW00286-1,171673.09
416,15,1,SOW00174,85793.45
5855,200,1,SOW02516-1,505490.06
8247,130,2,PO008247,25012.54
484,16,1,SOW00203,78841.81
7731,106,2,PO007731,36588.34
5296,176,1,SOW02279-1,173893.15
6640,53,4,CO006640,4361.83
8865,88,2,PO008865,18392.6
219,8,1,SOW00095-1,57989.98
7598,167,3,BPO007598,11853.26
5423,184,1,SOW02335-1,79112.91
2720,91,1,SOW01171,120970.46
8620,197,4,CO008620,33334.05
6204,169,3,BPO006204,8510.8
10852,18,3,BPO010852,41794.61
9795,185,3,BPO009795,750.31
7526,181,3,BPO007526,12867.38
890,30,1,SOW00384,53367.14
9183,195,3,BPO009183,36259.83
10873,10,2,PO010873,5735.55
2370,78,1,SOW01031-1,332083.06
6376,47,3,BPO006376,37306.12
9448,162,4,CO009448,13843.03
7354,57,2,PO007354,30763.62
2678,90,1,SOW01153,30283.88
7616,121,2,PO007616,36880.07
1732,62,1,SOW00758,93046.23
10867,58,2,PO010867,23781.08
3313,111,1,SOW01418-5,1328730.99
8502,11,2,PO008502,15494.06
6920,168,4,CO006920,1110.79
11563,10,3,BPO011563,20459.99
2776,92,1,SOW01191-3,115822.76
10166,47,4,CO010166,49648.69
11541,56,3,BPO011541,30035.2
10871,89,4,CO010871,18274.97
9455,102,4,CO009455,26694.8
9062,5,3,BPO009062,22312.15
7003,127,3,BPO007003,2890.25
2688,90,1,SOW01155-1,61503.67
1569,54,1,SOW00683,95663.53
6075,3,3,BPO006075,36434.9
3670,124,1,SOW01576,159841.21
8312,96,2,PO008312,25754.7
9417,51,4,CO009417,2601.31
955,33,1,SOW00416,21110.47
2390,79,1,SOW01037-4,78000.79
6018,173,4,CO006018,49367.37
10407,154,4,CO010407,16168.35
570,18,1,SOW00240,184643.53
2724,91,1,SOW01171-4,241940.92
11569,13,3,BPO011569,9706.77
6333,29,2,PO006333,5535.94
6245,78,2,PO006245,5295.92
9926,108,4,CO009926,2796.55
48,3,1,SOW00026-1,101609.61
7991,22,3,BPO007991,30339.22
3850,129,1,SOW01661-2,112433.86
5749,196,1,SOW02472-1,87810.72
5940,35,4,CO005940,23728.29
8940,200,3,BPO008940,6044.72
621,19,1,SOW00262-2,357706.64
8185,159,2,PO008185,42929.72
8858,197,2,PO008858,7953.57
10791,167,4,CO010791,18277.64
433,15,1,SOW00180-1,215238.25
167,7,1,SOW00077-3,149963.23
7219,119,2,PO007219,6254.95
1384,49,1,SOW00606-1,191439.6
3119,105,1,SOW01342-3,106773.01
5743,195,1,SOW02469,136459.54
10261,146,4,CO010261,29659.87
6578,53,4,CO006578,24647.67
8841,71,3,BPO008841,1983.03
121,5,1,SOW00054-1,704063.21
691,23,1,SOW00293-1,131525.91
10112,169,2,PO010112,2300.14
4683,157,1,SOW02025-1,194610.14
3893,131,1,SOW01675,139801.96
5650,192,1,SOW02431,64025.46
1601,55,1,SOW00697,81784.62
1262,42,1,SOW00548,37803.75
997,33,1,SOW00435-1,31032.44
10962,198,4,CO010962,47545.68
6020,30,3,BPO006020,33300.78
3551,118,1,SOW01523-1,113741.24
8311,192,4,CO008311,19840.13
2924,100,1,SOW01262,463771.32
2009,68,1,SOW00882,17184.79
11621,105,2,PO011621,46854.14
7904,4,2,PO007904,17396.7
6742,97,3,BPO006742,5254.09
7469,24,4,CO007469,9905.7
9155,119,3,BPO009155,30716.38
4080,136,1,SOW01760-1,228280.34
6372,123,4,CO006372,43588.61
910,30,1,SOW00394-4,76264.37
2128,71,1,SOW00933,159502.19
7182,120,4,CO007182,17626.58
1632,56,1,SOW00711-1,801013.87
3480,116,1,SOW01489,154748.38
4474,149,1,SOW01934,193199.64
9369,94,3,BPO009369,36217.92
3886,130,1,SOW01672-3,735764.71
11665,102,2,PO011665,32507.32
8433,80,2,PO008433,26265.14
10656,124,4,CO010656,2975.13
4223,141,1,SOW01823-4,213524.34
1295,44,1,SOW00563,197764.74
2202,74,1,SOW00965,52662.13
7678,120,3,BPO007678,7237.93
2087,70,1,SOW00912-1,29415.86
5938,117,3,BPO005938,19069.77
1387,49,1,SOW00607,409831.12
2974,101,1,SOW01283-2,17726.02
7667,135,4,CO007667,39106.92
9566,140,3,BPO009566,31015.17
3756,127,1,SOW01620,21412.82
10451,189,3,BPO010451,32071.39
2471,82,1,SOW01075-1,73293.5
4619,155,1,SOW01998,51189.34
5695,193,1,SOW02449-1,180678.47
2492,82,1,SOW01082,30303.66
8956,186,2,PO008956,47109.21
9559,139,4,CO009559,641.15
9141,156,3,BPO009141,42383.71
6956,98,4,CO006956,4383.03
2349,77,1,SOW01023-3,24395.64
1179,39,1,SOW00516,65292.6
11146,194,4,CO011146,24293.88
364,12,1,SOW00155,187662.65
2339,77,1,SOW01019,172968.12
8406,135,3,BPO008406,16442.96
7110,115,3,BPO007110,24101.91
3640,123,1,SOW01563-1,102962.46
2083,70,1,SOW00910,29022.99
7585,51,2,PO007585,38663.69
898,30,1,SOW00388-1,57983.86
4377,147,1,SOW01895-1,251791.09
11190,117,4,CO011190,10708.98
3103,105,1,SOW01339-1,46692.29
1170,39,1,SOW00511-1,310691.71
5183,172,1,SOW02235,214021.43
7373,61,3,BPO007373,46098.23
6340,160,3,BPO006340,17745.09
3099,105,1,SOW01337-1,134220.47
830,28,1,SOW00359,307053.89
10351,170,2,PO010351,14987.37
2781,92,1,SOW01193,129811.97
5129,170,1,SOW02215,16406.55
3856,129,1,SOW01663-1,244821.55
8183,171,2,PO008183,4344.87
2982,101,1,SOW01288,6978.6
11349,105,3,BPO011349,512.21
9242,30,3,BPO009242,43490.01
4514,150,1,SOW01952-1,125485.69
2651,88,1,SOW01143-1,132055.32
991,33,1,SOW00431,29033.31
1924,67,1,SOW00845,25893.68
7290,157,4,CO007290,37708.38
1613,55,1,SOW00703,64717.11
3100,105,1,SOW01338,87268.45
9419,119,4,CO009419,11844.86
7632,37,2,PO007632,33130.89
3200,107,1,SOW01375-3,81072.44
247,9,1,SOW00107,378452.14
7250,162,3,BPO007250,43531.79
1450,52,1,SOW00633,26856.19
5891,146,2,PO005891,12971.04
6717,3,3,BPO006717,46398.04
913,30,1,SOW00396,72691.7
877,30,1,SOW00379-3,30006.81
11288,109,3,BPO011288,23935.9
6868,88,3,BPO006868,45944.4
10364,130,2,PO010364,9404.0
6861,7,2,PO006861,26942.2
4256,143,1,SOW01840,41778.16
194,7,1,SOW00087,145283.25
4354,146,1,SOW01886,189852.0
7208,133,2,PO007208,47056.99
557,18,1,SOW00233,72311.33
10864,97,4,CO010864,1618.9
9607,75,2,PO009607,5865.74
2142,72,1,SOW00939,641830.41
10516,178,2,PO010516,17940.99
10755,9,2,PO010755,31360.87
7375,32,2,PO007375,20089.61
3793,128,1,SOW01636-2,227487.44
5638,192,1,SOW02426-3,151745.92
3623,123,1,SOW01555,38972.68
1557,54,1,SOW00677-1,230952.24
1065,36,1,SOW00464-1,276989.95
4689,157,1,SOW02029-1,127300.26
1543,54,1,SOW00669,235241.37
11050,71,2,PO011050,46948.74
4722,159,1,SOW02041,113097.48
2645,88,1,SOW01140-3,101929.42
6455,102,3,BPO006455,10373.81
1794,63,1,SOW00784,98176.02
11269,7,3,BPO011269,28434.37
7684,42,2,PO007684,19866.29
9054,166,3,BPO009054,4465.17
10287,58,4,CO010287,3203.08
3811,128,1,SOW01644-1,179185.81
9489,42,2,PO009489,22838.92
8449,34,2,PO008449,43153.57
1805,63,1,SOW00792,214774.98
4333,145,1,SOW01876-1,68234.74
10140,121,3,BPO010140,5036.08
8959,86,3,BPO008959,21204.31
11150,59,4,CO011150,1289.31
2896,99,1,SOW01249,563244.7
2960,101,1,SOW01277-3,12381.52
11694,174,4,CO011694,6315.48
6816,196,3,BPO006816,30523.4
5005,167,1,SOW02156,55583.3
10841,23,2,PO010841,37755.44
6197,51,2,PO006197,26690.28
1779,62,1,SOW00777-5,116961.19
10497,28,2,PO010497,48670.8
11707,38,2,PO011707,16020.2
10870,174,2,PO010870,13882.25
6788,3,4,CO006788,15486.7
7879,105,4,CO007879,1006.26
9636,89,4,CO009636,29642.74
11560,64,4,CO011560,18787.21
9412,133,2,PO009412,40710.64
9462,125,3,BPO009462,47651.05
7095,155,2,PO007095,5230.06
1705,61,1,SOW00747,516611.64
2976,101,1,SOW01284-1,22394.79
9002,200,4,CO009002,15172.38
6779,191,4,CO006779,12413.75
3410,114,1,SOW01461-1,1241.98
10154,67,3,BPO010154,24184.58
9798,68,4,CO009798,22904.89
5668,192,1,SOW02437,34904.18
4331,145,1,SOW01875-1,42709.35
1848,64,1,SOW00810-5,170694.6
9916,90,2,PO009916,4107.49
10937,49,4,CO010937,13358.82
7662,142,2,PO007662,48331.48
6814,16,4,CO006814,12898.95
10653,32,3,BPO010653,34729.72
3798,128,1,SOW01637-3,193128.61
8221,96,3,BPO008221,49183.88
4981,167,1,SOW02147-1,71223.21
5921,53,2,PO005921,5042.09
3116,105,1,SOW01342,55108.65
6958,148,4,CO006958,27637.53
506,17,1,SOW00209-1,83475.7
5168,171,1,SOW02228-4,207399.02
8527,40,2,PO008527,35020.4
8415,7,4,CO008415,46795.64
3807,128,1,SOW01642-1,154135.79
8791,90,3,BPO008791,37789.71
3257,109,1,SOW01397,48404.44
553,17,1,SOW00231,56058.33
10271,56,4,CO010271,33615.89
10647,137,2,PO010647,40698.21
7669,137,3,BPO007669,27203.13
4614,155,1,SOW01997-1,28707.6
1156,39,1,SOW00503,386436.94
2256,75,1,SOW00986,23256.06
4990,167,1,SOW02150-5,41911.56
10971,105,2,PO010971,3162.21
1842,64,1,SOW00809,307355.2
5438,184,1,SOW02342-3,98265.96
407,15,1,SOW00171,130102.5
5495,185,1,SOW02365-1,185585.32
5083,170,1,SOW02191,42319.55
3316,111,1,SOW01419-2,792027.34
8660,171,3,BPO008660,32611.48
11554,113,3,BPO011554,39054.78
11664,64,4,CO011664,33487.07
10793,55,3,BPO010793,14556.25
3812,128,1,SOW01645,111930.27
7748,113,3,BPO007748,37861.16
5067,169,1,SOW02185,94287.54
6997,131,2,PO006997,8036.69
11458,172,4,CO011458,15482.82
3352,113,1,SOW01437-1,144418.09
3991,133,1,SOW01717-1,98982.25
2931,100,1,SOW01265-1,376387.69
4968,166,1,SOW02141-1,174074.83
11696,186,4,CO011696,31645.47
11361,178,2,PO011361,21283.67
9177,35,4,CO009177,26868.8
2010,68,1,SOW00882-1,21480.99
212,8,1,SOW00093-2,26449.35
11428,133,4,CO011428,30641.97
6996,186,4,CO006996,45858.92
2472,82,1,SOW01076,25902.35
9506,13,3,BPO009506,2635.17
1259,42,1,SOW00546-1,31793.65
9976,158,3,BPO009976,27064.4
6208,102,3,BPO006208,37324.24
2893,99,1,SOW01247-1,298695.85
1654,57,1,SOW00724-1,91912.74
6019,120,2,PO006019,44872.22
1308,45,1,SOW00571,109749.34
2665,88,1,SOW01146-2,279882.3
4282,144,1,SOW01851,997972.18
7091,190,3,BPO007091,43168.19
7896,29,2,PO007896,2382.55
6884,69,3,BPO006884,35039.7
2064,70,1,SOW00902,38389.07
7471,16,2,PO007471,11765.52
3425,114,1,SOW01465-1,41406.15
1914,67,1,SOW00839-1,37447.56
181,7,1,SOW00082,48359.67
8863,1,4,CO008863,13433.62
7723,108,3,BPO007723,36055.31
6447,63,4,CO006447,41151.13
202,8,1,SOW00091,11630.32
1750,62,1,SOW00768,93864.03
983,33,1,SOW00427-2,35600.49
8574,149,2,PO008574,36072.7
4283,144,1,SOW01852,260794.12
4154,138,1,SOW01792-3,1748421.28
7516,181,2,PO007516,10826.15
9149,103,3,BPO009149,19829.56
2381,79,1,SOW01035-1,91646.8
8008,88,2,PO008008,47173.86
746,26,1,SOW00320,100722.21
9756,110,2,PO009756,18469.56
8407,128,4,CO008407,30974.07
6382,9,4,CO006382,37681.08
2122,71,1,SOW00931-1,75487.74
3064,104,1,SOW01319-1,175463.03
5848,200,1,SOW02512,614453.3
1726,62,1,SOW00754-4,64709.0
10422,119,4,CO010422,36149.98
8027,184,2,PO008027,19651.6
2453,81,1,SOW01067-1,313259.4
9025,134,2,PO009025,33034.33
6486,185,2,PO006486,49417.81
2666,88,1,SOW01147,164229.2
1930,67,1,SOW00848,19532.91
3369,113,1,SOW01446-2,205282.31
10378,125,3,BPO010378,34832.5
1149,39,1,SOW00500-2,270435.16
2070,70,1,SOW00904-3,17070.82
7485,46,3,BPO007485,25611.0
8451,119,2,PO008451,23019.74
482,16,1,SOW00202,101089.82
2059,69,1,SOW00900-1,39881.64
5091,170,1,SOW02196-2,41968.13
6762,180,2,PO006762,26055.07
440,15,1,SOW00185,251151.52
4140,138,1,SOW01788-1,823911.81
3712,125,1,SOW01598,16203.68
9384,60,4,CO009384,24995.43
8665,122,3,BPO008665,27902.46
2209,75,1,SOW00967-1,47275.76
2725,91,1,SOW01171-5,302426.15
9100,126,4,CO009100,27044.08
10895,72,4,CO010895,13816.27
7300,188,2,PO007300,32965.5
6705,111,3,BPO006705,10712.22
11452,53,4,CO011452,21028.15
10117,7,4,CO010117,15405.63
7708,164,2,PO007708,43325.78
1392,49,1,SOW00609-1,359822.37
8184,28,2,PO008184,42707.73
2338,77,1,SOW01018,267438.69
9422,71,3,BPO009422,15361.71
9320,130,4,CO009320,22199.31
2565,85,1,SOW01109-1,70291.4
3684,125,1,SOW01583,14525.3
959,33,1,SOW00417,50042.7
7531,192,2,PO007531,16565.0
2118,70,1,SOW00929,20506.97
4434,148,1,SOW01916-2,116708.7
11355,189,2,PO011355,28958.58
5680,192,1,SOW02441-1,147260.27
7488,64,3,BPO007488,14126.77
1655,58,1,SOW00725,606907.57
7547,125,2,PO007547,41667.89
5219,173,1,SOW02246-2,58700.03
3524,118,1,SOW01513,78006.75
10081,41,3,BPO010081,40920.61
4454,148,1,SOW01925-3,163528.74
63,3,1,SOW00032-2,58285.37
9958,55,4,CO009958,18885.7
6764,35,2,PO006764,44805.09
11689,6,4,CO011689,45440.21
9340,152,3,BPO009340,5100.0
4600,154,1,SOW01993,193793.01
9994,107,3,BPO009994,44373.63
11191,16,4,CO011191,9215.15
9890,72,3,BPO009890,6739.8
8716,172,2,PO008716,7056.2
9118,4,3,BPO009118,38344.53
7475,19,2,PO007475,24175.8
1015,34,1,SOW00442,430427.77
7733,89,3,BPO007733,48692.19
5057,168,1,SOW02180-1,262493.69
11540,42,4,CO011540,43906.81
5260,174,1,SOW02262-4,583518.51
2915,99,1,SOW01257,319796.9
5892,25,4,CO005892,16555.54
1271,43,1,SOW00553,90578.4
3607,122,1,SOW01549,193673.22
2650,88,1,SOW01143,93215.52
10605,154,3,BPO010605,16649.75
3619,123,1,SOW01553,186061.16
11492,132,4,CO011492,38900.8
4292,145,1,SOW01857,26003.25
7319,109,3,BPO007319,33912.32
8775,175,4,CO008775,22343.42
2923,99,1,SOW01261,392749.97
4692,157,1,SOW02029-4,242476.69
2318,77,1,SOW01010-1,239269.19
4077,136,1,SOW01759-3,8335.11
7676,103,3,BPO007676,19793.73
10838,127,2,PO010838,7259.79
8615,57,3,BPO008615,12329.51
1490,53,1,SOW00653-1,64914.13
8082,110,4,CO008082,6531.45
8807,108,2,PO008807,4698.95
3148,106,1,SOW01353,48540.02
3036,103,1,SOW01310-4,56929.3
5841,199,1,SOW02508-2,408263.15
3390,114,1,SOW01456-1,35998.75
1175,39,1,SOW00514,297125.25
4505,150,1,SOW01947,114773.54
9928,139,4,CO009928,45719.46
9322,185,4,CO009322,43986.51
647,21,1,SOW00274-1,633964.9
7639,69,2,PO007639,16733.23
11118,179,3,BPO011118,20511.85
9401,109,2,PO009401,47315.62
4554,152,1,SOW01972-2,91236.46
9511,165,2,PO009511,9262.95
9637,99,4,CO009637,2880.64
7269,197,2,PO007269,40173.74
2523,82,1,SOW01091-2,59144.02
4938,165,1,SOW02130-2,135866.29
11586,13,4,CO011586,47402.59
773,27,1,SOW00333,30920.45
155,7,1,SOW00072-1,219578.82
3673,125,1,SOW01578-1,26769.3
312,11,1,SOW00137-1,109237.34
5828,199,1,SOW02504-1,557279.17
734,25,1,SOW00313-2,728586.76
4040,135,1,SOW01741-1,74309.21
3027,103,1,SOW01308-2,214963.51
8521,85,4,CO008521,15378.16
7912,155,4,CO007912,14746.42
10720,64,4,CO010720,6719.69
8644,186,2,PO008644,45590.54
6211,31,3,BPO006211,24708.86
4101,136,1,SOW01770-1,86344.68
4477,149,1,SOW01936-1,85806.09
8422,59,3,BPO008422,18646.44
6053,32,3,BPO006053,49844.01
4685,157,1,SOW02027,175547.15
9715,143,4,CO009715,24301.9
6767,2,3,BPO006767,31371.36
5781,196,1,SOW02484-1,118780.15
1214,40,1,SOW00526-3,340046.13
5778,196,1,SOW02483-4,110054.06
10803,60,2,PO010803,30755.05
7448,96,3,BPO007448,43337.73
6768,52,2,PO006768,3823.53
11080,87,2,PO011080,2495.76
5043,168,1,SOW02173-4,230619.21
10566,142,2,PO010566,31133.29
230,8,1,SOW00100-1,37689.05
7985,87,2,PO007985,44381.29
10741,64,2,PO010741,32707.75
4117,137,1,SOW01775-3,123165.27
11262,104,4,CO011262,25462.54
9886,101,3,BPO009886,47890.93
1037,35,1,SOW00452,316907.94
7407,129,4,CO007407,6002.29
2551,84,1,SOW01101,943545.98
6831,147,3,BPO006831,25292.09
10360,13,3,BPO010360,18308.16
4022,134,1,SOW01732-1,249581.7
11601,148,3,BPO011601,16409.16
8021,85,4,CO008021,5738.72
1588,55,1,SOW00692-1,156562.95
7348,47,4,CO007348,14603.17
8051,151,3,BPO008051,35054.76
7477,26,4,CO007477,29674.11
6653,148,4,CO006653,5552.19
2951,101,1,SOW01274,12472.54
11368,182,4,CO011368,35804.8
8893,147,4,CO008893,33640.01
4201,140,1,SOW01813-3,45822.53
4376,147,1,SOW01895,201397.67
5505,186,1,SOW02371-1,452530.82
9268,121,3,BPO009268,26174.72
9399,95,3,BPO009399,29711.08
4258,143,1,SOW01841,39091.89
10305,172,4,CO010305,7218.73
3631,123,1,SOW01558-1,311221.32
5334,179,1,SOW02297-1,280183.05
5809,198,1,SOW02497-3,132787.85
445,15,1,SOW00188-2,157382.48
2323,77,1,SOW01012-2,141114.92
9523,17,3,BPO009523,1074.95
7816,135,3,BPO007816,1509.84
9668,59,3,BPO009668,42464.64
7910,185,3,BPO007910,1752.83
4432,148,1,SOW01916,71820.74
9249,99,4,CO009249,31188.13
8237,141,4,CO008237,47143.35
5755,196,1,SOW02475,127985.13
8250,54,4,CO008250,32093.31
324,11,1,SOW00141,106845.58
6805,34,4,CO006805,16541.79
11537,125,2,PO011537,4520.54
8535,8,3,BPO008535,46910.9
7637,119,4,CO007637,29743.84
8463,128,2,PO008463,40339.52
7521,159,4,CO007521,22285.11
5147,171,1,SOW02220,112424.56
5283,176,1,SOW02274,55522.84
3145,106,1,SOW01352-2,52577.37
8364,47,4,CO008364,40574.09
3760,127,1,SOW01622,15555.79
2752,92,1,SOW01181-1,116556.26
2510,82,1,SOW01086-2,65698.81
1266,42,1,SOW00550-1,22218.94
4369,147,1,SOW01892-2,132111.37
6697,4,3,BPO006697,15406.13
4611,155,1,SOW01996,59024.77
5366,182,1,SOW02311,93099.04
4866,163,1,SOW02095-3,14800.98
6166,20,4,CO006166,12381.82
7150,160,3,BPO007150,29925.5
3496,117,1,SOW01498-1,66834.82
9725,50,3,BPO009725,15811.84
5362,182,1,SOW02310-1,161836.59
1030,34,1,SOW00449,386662.09
1943,67,1,SOW00854-1,42344.22
5620,191,1,SOW02418,81998.0
5041,168,1,SOW02173-2,149902.49
4344,146,1,SOW01883,128378.37
2388,79,1,SOW01037-2,58500.59
5886,17,4,CO005886,40846.7
5378,182,1,SOW02314-3,310769.62
238,9,1,SOW00104-1,124359.45
1587,55,1,SOW00692,110515.02
2599,86,1,SOW01125-4,88325.6
3188,107,1,SOW01370,88948.98
9998,153,2,PO009998,46777.68
3385,114,1,SOW01454,76639.1
9247,26,3,BPO009247,15511.49
7931,164,4,CO007931,9130.48
1120,38,1,SOW00486-2,152187.39
3007,102,1,SOW01299-1,328501.37
8305,51,3,BPO008305,33163.17
3204,107,1,SOW01376-1,96446.08
9184,124,2,PO009184,45740.72
6521,40,3,BPO006521,42118.1
3784,128,1,SOW01632-2,173968.78
2854,97,1,SOW01227,731875.57
7306,67,4,CO007306,31888.8
141,6,1,SOW00065-1,788171.51
969,33,1,SOW00421,71297.31
10588,65,2,PO010588,30271.92
4053,135,1,SOW01747,43377.61
2596,86,1,SOW01125-1,55203.5
11109,148,2,PO011109,14783.64
1391,49,1,SOW00609,329238.1
2099,70,1,SOW00919,21976.56
234,8,1,SOW00102-1,58681.92
8961,179,4,CO008961,42935.23
7752,76,4,CO007752,27143.59
8884,161,4,CO008884,13303.75
177,7,1,SOW00081-2,48785.54
6944,110,3,BPO006944,7582.43
9185,88,3,BPO009185,8800.13
7984,126,4,CO007984,28555.76
7916,5,4,CO007916,36163.88
7668,145,4,CO007668,26489.74
10507,124,3,BPO010507,19589.32
4517,150,1,SOW01955,19202.08
280,10,1,SOW00122-1,7964.23
8723,4,3,BPO008723,5794.21
3418,114,1,SOW01462-3,37534.53
3972,133,1,SOW01709-1,185817.31
11280,4,3,BPO011280,9521.49
8256,3,4,CO008256,30079.26
10183,99,2,PO010183,16034.63
3001,102,1,SOW01297,113823.05
1518,53,1,SOW00661-2,29895.35
2757,92,1,SOW01183-2,222076.23
10184,71,3,BPO010184,2729.13
1171,39,1,SOW00512,291864.58
10330,5,2,PO010330,16844.36
2418,79,1,SOW01052-2,60355.09
11258,16,2,PO011258,31100.49
6822,190,2,PO006822,21986.12
4908,165,1,SOW02116-1,203515.08
6470,172,3,BPO006470,9611.88
1130,38,1,SOW00491-1,196108.56
182,7,1,SOW00082-1,60449.59
2161,72,1,SOW00947-3,318619.4
8557,19,4,CO008557,14580.02
3576,119,1,SOW01533,170161.19
8773,12,2,PO008773,23620.6
46,3,1,SOW00025-1,110251.33
1319,46,1,SOW00577,331843.6
594,18,1,SOW00248,111108.73
4891,164,1,SOW02106,638243.78
1797,63,1,SOW00786,61921.41
4327,145,1,SOW01873,28427.39
3384,114,1,SOW01453,81053.96
10630,115,3,BPO010630,15709.19
4028,135,1,SOW01735-1,45397.38
10161,40,3,BPO010161,28230.55
2583,85,1,SOW01119-3,64293.0
346,12,1,SOW00150-2,174245.88
10148,142,2,PO010148,44700.95
3711,125,1,SOW01597-1,18234.29
496,16,1,SOW00205-4,93999.86
4330,145,1,SOW01875,23713.05
9603,8,3,BPO009603,6977.36
5457,184,1,SOW02347-5,84984.9
117,5,1,SOW00052-2,647975.7
9823,121,2,PO009823,20964.27
10847,37,2,PO010847,6437.54
10932,134,2,PO010932,16257.87
10015,104,4,CO010015,44297.51
9925,9,4,CO009925,2471.77
11338,170,4,CO011338,20583.88
7203,140,3,BPO007203,49178.47
5141,171,1,SOW02217-1,156056.62
3976,133,1,SOW01710-3,124678.64
790,27,1,SOW00341,6812.1
5593,191,1,SOW02406,135677.97
970,33,1,SOW00421-1,77840.62
4873,163,1,SOW02097,62345.71
3805,128,1,SOW01641-1,269098.87
83,3,1,SOW00040-2,32296.19
8617,20,3,BPO008617,26995.25
123,5,1,SOW00055-1,412843.86
4501,150,1,SOW01946,60053.13
2953,101,1,SOW01275,18826.0
1522,53,1,SOW00663-1,32312.41
11272,69,3,BPO011272,4978.06
7051,60,3,BPO007051,33564.8
8948,157,3,BPO008948,7129.35
767,27,1,SOW00331,20403.5
9812,119,2,PO009812,40578.27
3300,110,1,SOW01413,1140385.92
10877,139,3,BPO010877,49671.7
10599,85,2,PO010599,11165.02
7903,186,3,BPO007903,2666.02
2091,70,1,SOW00913-3,21252.14
4086,136,1,SOW01763-1,105848.02
11627,79,3,BPO011627,13252.56
7428,126,2,PO007428,37970.54
7270,118,3,BPO007270,8684.43
10914,31,3,BPO010914,40016.9
10795,65,2,PO010795,12011.13
7850,22,3,BPO007850,1679.79
2133,72,1,SOW00934-3,471486.63
1322,46,1,SOW00578-2,190138.94
10236,110,4,CO010236,49535.08
1370,48,1,SOW00599-2,215090.38
929,31,1,SOW00403,452754.78
6840,92,2,PO006840,43685.91
294,10,1,SOW00127,18324.99
6402,194,3,BPO006402,9793.32
6753,101,2,PO006753,20445.64
11165,103,3,BPO011165,21169.66
